trading_day,trade_time,instrument_id,last_price,open_price,highest_price,lowest_price,close_price,settlement_price,upper_limit_price,lower_limit_price,pre_settlement_price,pre_close_price,pre_open_interest,cum_volume,cum_turnover,open_interest,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5
2024-07-02,2024-07-02 10:58:01.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:02.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:05.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:05.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:06.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:07.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:09.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:11.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:12.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:13.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,2.0,25.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:14.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:15.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:15.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:17.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:19.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:20.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,2.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:20.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:23.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:24.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:25.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:26.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:26.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:27.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:28.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:29.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:30.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:32.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:38.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:38.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:39.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:39.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:42.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:43.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,5.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:44.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,3.0,25.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,6.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:45.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3379.0,3378.0,3377.0,3376.0,3375.0,8.0,30.0,5.0,18.0,7.0,3382.0,3383.0,3384.0,3385.0,3386.0,1.0,3.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:45.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,3.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:58:46.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,1.0,5.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:46.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,1.0,4.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:49.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,2.0,4.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:49.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3382.0,3383.0,3384.0,3385.0,3386.0,1.0,4.0,6.0,5.0,2.0
2024-07-02,2024-07-02 10:58:51.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,4.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:58:51.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,8.0,30.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,5.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:58:54.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,23.0,30.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,5.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:05.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,23.0,30.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,3.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:06.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:06.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:07.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:09.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,7.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:17.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,1.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:18.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:18.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:19.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:20.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:22.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:22.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:23.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:24.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:26.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:27.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:27.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:29.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:30.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:31.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:33.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:33.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:39.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:39.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,2.0,3.0
2024-07-02,2024-07-02 10:59:41.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,5.0,1.0,3.0
2024-07-02,2024-07-02 10:59:43.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,7.0,1.0,3.0
2024-07-02,2024-07-02 10:59:43.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,7.0,1.0,3.0
2024-07-02,2024-07-02 10:59:44.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,2.0,6.0,7.0,1.0,3.0
2024-07-02,2024-07-02 10:59:45.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,29.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,7.0,1.0,3.0
2024-07-02,2024-07-02 10:59:55.000,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,28.0,5.0,18.0,3383.0,3384.0,3385.0,3386.0,3387.0,1.0,6.0,7.0,1.0,3.0
2024-07-02,2024-07-02 10:59:57.500,RB2408,3380.0,3399.0,3399.0,3379.0,0.0,0.0,3555.0,3216.0,3386.0,3383.0,0.0,610.0,20666990.0,6302.0,3380.0,3379.0,3378.0,3377.0,3376.0,6.0,23.0,28.0,5.0,18.0,3384.0,3385.0,3386.0,3387.0,3388.0,1.0,7.0,1.0,3.0,2.0
